Route,Year,Month,Revenue_Passengers,Aircraft_Trips,Rev Pax,Distance,RPKs,ASKs,Seats,
BNE-CBR,2018,9,"57,083",536,77.3,956,"54,571,348","70,590,084","73,839",
BNE-CBR,2018,10,"60,225",551,78.5,956,"57,575,100","73,384,472","76,762",
BNE-CBR,2018,11,"55,985",515,80.8,956,"53,521,660","66,229,768","69,278",
BNE-CBR,2018,12,"51,913",509,75.7,956,"49,628,828","65,545,272","68,562",
BNE-CBR,2019,1,"48,438",527,68.6,956,"46,306,728","67,519,412","70,627",
BNE-CBR,2019,2,"43,201",476,67.7,956,"41,300,156","61,049,204","63,859",
BNE-CBR,2019,3,"51,234",523,72.8,956,"48,979,704","67,288,060","70,385",
BNE-CBR,2019,4,"54,584",534,74.7,956,"52,182,304","69,830,064","73,044",
BNE-CBR,2019,5,"52,466",554,69.2,956,"50,157,496","72,509,732","75,847",
BNE-CBR,2019,6,"52,510",528,72.6,956,"50,199,560","69,142,700","72,325",
BNE-CBR,2019,7,"62,171",574,78.3,956,"59,435,476","75,915,004","79,409",
BNE-CBR,2019,8,"60,733",566,77.8,956,"58,060,748","74,595,724","78,029",
BNE-CBR,2019,9,"60,656",558,77,956,"57,987,136","75,263,012","78,727",
BNE-CBR,2019,10,"61,444",575,76.2,956,"58,740,464","77,088,016","80,636",
BNE-CBR,2019,11,"55,726",529,77.1,956,"53,274,056","69,124,536","72,306",
BNE-CBR,2019,12,"56,950",558,74.9,956,"54,444,200","72,711,448","76,058",
BNE-CBR,2020,1,"52,607",530,72.3,956,"50,292,292","69,542,308","72,743",
BNE-CBR,2020,2,"45,616",492,68.7,956,"43,608,896","63,486,048","66,408",
BNE-CBR,2020,3,"32,315",422,56.6,956,"30,893,140","54,584,732","57,097",
BNE-CBR,2020,6,"4,003",78,54.1,956,"3,826,868","7,078,224","7,404",
BNE-CBR,2020,7,"11,389",134,78.5,956,"10,887,884","13,869,648","14,508",
BNE-CBR,2020,8,"6,221",110,46.9,956,"5,947,276","12,676,560","13,260",
BNE-CBR,2020,9,"4,328",79,41.8,956,"4,137,568","9,898,424","10,354",
BNE-CBR,2020,10,"20,966",215,74.8,956,"20,043,496","26,812,932","28,047",
BNE-CBR,2020,11,"30,598",303,72.9,956,"29,251,688","40,105,156","41,951",
BNE-CBR,2020,12,"38,885",382,74.4,956,"37,174,060","49,934,748","52,233",
BNE-CBR,2021,1,"31,484",384,59.9,956,"30,098,704","50,219,636","52,531",
BNE-CBR,2021,2,"29,818",413,53.5,956,"28,506,008","53,292,220","55,745",
BNE-CBR,2021,3,"37,921",478,54,956,"36,252,476","67,123,628","70,213",
BNE-CBR,2021,4,"36,074",410,66.2,956,"34,486,744","52,098,176","54,496",
BNE-CBR,2021,5,"44,992",512,62.8,956,"43,012,352","68,535,640","71,690",
BNE-CBR,2021,6,"48,193",498,67.8,956,"46,072,508","67,991,676","71,121",
BNE-CBR,2021,7,"30,465",384,53.5,956,"29,124,540","54,453,760","56,960",
BNE-CBR,2021,8,"4,639",125,28.3,956,"4,434,884","15,679,356","16,401",
BNE-CBR,2021,9,"1,177",68,13.7,956,"1,125,212","8,209,172","8,587",
BNE-CBR,2021,10,"1,195",72,11.7,956,"1,142,420","9,756,936","10,206",
BNE-CBR,2021,11,"2,001",68,20.2,956,"1,912,956","9,476,828","9,913",
BNE-CBR,2021,12,"24,734",277,57.9,956,"23,645,704","40,808,772","42,687",
BNE-CBR,2022,1,"29,656",356,53.1,956,"28,351,136","53,405,028","55,863",
BNE-CBR,2022,2,"30,706",359,59.1,956,"29,354,936","49,628,828","51,913",
BNE-CBR,2022,3,"42,134",458,64.9,956,"40,280,104","62,050,136","64,906",
BNE-CBR,2022,4,"50,789",466,74,956,"48,554,284","65,606,456","68,626",
BNE-CBR,2022,5,"50,754",567,69.3,956,"48,520,824","70,028,912","73,252",
BNE-CBR,2022,6,"52,587",534,76.7,956,"50,273,172","65,570,128","68,588",
BNE-CBR,2022,7,"57,853",540,81.3,956,"55,307,468","67,992,632","71,122",
BNE-CBR,2022,8,"56,052",549,71.7,956,"53,585,712","74,726,696","78,166",
BNE-CBR,2022,9,"57,503",522,80,956,"54,972,868","68,748,828","71,913",
BNE-CBR,2022,10,"57,625",534,80.4,956,"55,089,500","68,511,740","71,665",
BNE-CBR,2022,11,"53,753",535,71.3,956,"51,387,868","72,032,688","75,348",
BNE-CBR,2022,12,"53,952",567,69.2,956,"51,578,112","74,496,300","77,925",
BNE-CBR,2023,1,"44,666",527,60.9,956,"42,700,696","70,171,356","73,401",
BNE-CBR,2023,2,"42,316",515,59.7,956,"40,454,096","67,735,468","70,853",
BNE-CBR,2023,3,"52,454",589,65.5,956,"50,146,024","76,611,928","80,138",
BNE-CBR,2023,4,"51,438",589,66.8,956,"49,174,728","73,657,888","77,048",
BNE-CBR,2023,5,"50,787",629,63.5,956,"48,552,372","76,427,420","79,945",
BNE-CBR,2023,6,"52,171",593,69.1,956,"49,875,476","72,212,416","75,536",
BNE-CBR,2023,7,"58,884",597,77.3,956,"56,293,104","72,796,532","76,147",
BNE-CBR,2023,8,"57,540",629,73.3,956,"55,008,240","75,021,144","78,474",
BNE-CBR,2023,9,"56,779",588,78.7,956,"54,280,724","69,005,992","72,182",
BNE-CBR,2023,10,"55,498",604,75.1,956,"53,056,088","70,694,288","73,948",
BNE-CBR,2023,11,"56,270",588,75.8,956,"53,794,120","70,921,816","74,186",
BNE-CBR,2023,12,"51,622",534,80.3,956,"49,350,632","61,429,692","64,257",
BNE-CBR,2024,1,"42,870",476,74.9,956,"40,983,720","54,693,716","57,211",
BNE-CBR,2024,2,"47,349",553,67.8,956,"45,265,644","66,782,336","69,856",
BNE-CBR,2024,3,"50,817",597,70.4,956,"48,581,052","68,991,652","72,167",
BNE-CBR,2024,4,"49,140",563,70.2,956,"46,977,840","66,901,836","69,981",
BNE-CBR,2024,5,"51,948",589,69.9,956,"49,662,288","71,095,808","74,368",
BNE-CBR,2024,6,"51,815",553,75,956,"49,535,140","66,052,908","69,093",
BNE-CBR,2024,7,"56,927",592,78.9,956,"54,422,212","68,933,336","72,106",
BNE-CBR,2024,8,"57,876",573,82,956,"55,329,456","67,502,204","70,609",
BNE-CBR,2024,9,"55,944",561,81.2,956,"53,482,464","65,884,652","68,917",
BNE-CBR,2024,10,"57,740",574,81.2,956,"55,199,440","68,001,236","71,131",
BNE-CBR,2024,11,"59,618",569,83,956,"56,994,808","68,684,776","71,846",
BNE-CBR,2024,12,"56,215",542,79.9,956,"53,741,540","67,276,588","70,373",
BNE-CBR,2025,1,"46,657",483,73,956,"44,604,092","61,072,148","63,883",
BNE-CBR,2025,2,"46,629",520,70.6,956,"44,577,324","63,129,460","66,035",
BNE-CBR,2025,3,"47,050",533,71.3,956,"44,979,800","63,054,892","65,957",
BNE-CBR,2025,4,"51,631",569,76.3,956,"49,359,236","64,658,104","67,634",
BNE-CBR,2025,5,"53,764",606,72.6,956,"51,398,384","70,821,436","74,081",
BNE-CBR,2025,6,"53,965",597,75.8,956,"51,590,540","68,098,748","71,233",
BNE-CBR,2025,7,"60,169",612,82.7,956,"57,521,564","69,570,032","72,772",
BNE-CBR,2025,8,"60,441",624,81.4,956,"57,781,596","71,005,944","74,274",
BNE-CBR,2025,9,"57,378",606,79.5,956,"54,853,368","68,996,432","72,172",
BNE-CBR,2025,10,"61,021",648,78.5,956,"58,336,076","74,315,616","77,736",
BNE-CBR,2025,11,"59,532",589,78.4,956,"56,912,592","72,552,752","75,892",
BNE-CBR,2025,12,"53,701",549,77.6,956,"51,338,156","66,198,220","69,245",
BNE-CBR,2014,7,"120,546",886,85.3,"1,391","167,679,486","196,681,836","141,396",
BNE-CNS,2014,8,"111,704",858,83.7,"1,391","155,380,264","185,662,334","133,474", 
BNE-CNS,2014,9,"106,265",853,79.2,"1,391","147,814,615","186,605,432","134,152", 
BNE-CNS,2014,10,"112,007",849,81.8,"1,391","155,801,737","190,568,391","137,001", 
BNE-CNS,2014,11,"105,991",786,85.7,"1,391","147,433,481","172,098,693","123,723", 
BNE-CNS,2014,12,"114,185",859,82,"1,391","158,831,335","193,755,172","139,292", 
BNE-CNS,2015,1,"101,864",847,73.7,"1,391","141,692,824","192,201,425","138,175",
BNE-CNS,2015,2,"100,349",753,83.2,"1,391","139,585,459","167,743,472","120,592", 
BNE-CNS,2015,3,"98,368",817,75.8,"1,391","136,829,888","180,465,558","129,738", 
BNE-CNS,2015,4,"104,976",814,81.8,"1,391","146,021,616","178,495,902","128,322", 
BNE-CNS,2015,5,"100,654",772,86.1,"1,391","140,009,714","162,609,291","116,901", 
BNE-CNS,2015,6,"104,963",791,85.4,"1,391","146,003,533","170,882,959","122,849",
BNE-CNS,2015,7,"120,967",871,88.7,"1,391","168,265,097","189,744,919","136,409",
BNE-CNS,2015,8,"115,172",862,84.6,"1,391","160,204,252","189,441,681","136,191",
BNE-CNS,2015,9,"110,667",861,81.4,"1,391","153,937,797","189,217,730","136,030",
BNE-CNS,2015,10,"115,090",852,84.5,"1,391","160,090,190","189,544,615","136,265",
BNE-CNS,2015,11,"113,628",802,89,"1,391","158,056,548","177,673,821","127,731",
BNE-CNS,2015,12,"119,727",900,81.7,"1,391","166,540,257","203,767,590","146,490",
BNE-CNS,2016,1,"107,590",885,74.1,"1,391","149,657,690","201,895,304","145,144",
BNE-CNS,2016,2,"104,094",802,81.6,"1,391","144,794,754","177,483,254","127,594",
BNE-CNS,2016,3,"109,008",814,83.2,"1,391","151,630,128","182,239,083","131,013",
BNE-CNS,2016,4,"104,613",814,79.3,"1,391","145,516,683","183,577,225","131,975",
BNE-CNS,2016,5,"104,098",780,83.6,"1,391","144,800,318","173,151,680","124,480",
BNE-CNS,2016,6,"109,139",794,85.3,"1,391","151,812,349","177,982,623","127,953",
BNE-CNS,2016,7,"125,486",876,88.3,"1,391","174,551,026","197,602,678","142,058",
BNE-CNS,2016,8,"117,720",887,83.9,"1,391","163,748,520","195,276,926","140,386",
BNE-CNS,2016,9,"114,248",899,81.2,"1,391","158,918,968","195,663,624","140,664",
BNE-CNS,2016,10,"118,114",890,84.1,"1,391","164,296,574","195,397,943","140,473",
BNE-CNS,2016,11,"112,845",821,86.7,"1,391","156,967,395","181,026,131","130,141",
BNE-CNS,2016,12,"119,967",911,81.4,"1,391","166,874,097","205,125,206","147,466",
BNE-CNS,2017,1,"112,125",910,76.2,"1,391","155,965,875","204,680,086","147,146",
BNE-CNS,2017,2,"93,632",707,84.1,"1,391","130,242,112","154,878,113","111,343",
BNE-CNS,2017,3,"109,676",832,83.7,"1,391","152,559,316","182,330,889","131,079",
BNE-CNS,2017,4,"118,045",884,82,"1,391","164,200,595","200,224,713","143,943",
BNE-CNS,2017,5,"105,548",808,82.3,"1,391","146,817,268","178,416,615","128,265",
BNE-CNS,2017,6,"112,189",821,85.2,"1,391","156,054,899","183,235,039","131,729",
BNE-CNS,2017,7,"129,914",904,88.9,"1,391","180,710,374","203,304,387","146,157",
BNE-CNS,2017,8,"119,658",875,85.7,"1,391","166,444,278","194,321,309","139,699",
BNE-CNS,2017,9,"117,629",866,84.3,"1,391","163,621,939","194,137,697","139,567",
BNE-CNS,2017,10,"123,971",893,86.8,"1,391","172,443,661","198,593,070","142,770",
BNE-CNS,2017,11,"117,890",832,89.7,"1,391","163,984,990","182,826,085","131,435",
BNE-CNS,2017,12,"117,623",836,87.8,"1,391","163,613,593","186,271,592","133,912",
BNE-CNS,2018,1,"110,692",875,78.1,"1,391","153,972,572","197,026,804","141,644",
BNE-CNS,2018,2,"102,253",720,88.4,"1,391","142,233,923","160,958,174","115,714",
BNE-CNS,2018,3,"106,677",768,88.1,"1,391","148,387,707","168,434,799","121,089",
BNE-CNS,2018,4,"106,624",838,82.4,"1,391","148,313,984","180,055,213","129,443",
BNE-CNS,2018,5,"106,162",768,91.2,"1,391","147,671,342","161,912,400","116,400",
BNE-CNS,2018,6,"103,421",762,89.4,"1,391","143,858,611","160,994,340","115,740",
BNE-CNS,2018,7,"124,693",891,91.2,"1,391","173,447,963","190,095,451","136,661",
BNE-CNS,2018,8,"120,957",873,91.8,"1,391","168,251,187","183,368,575","131,825",
BNE-CNS,2018,9,"106,975",839,83.8,"1,391","148,802,225","177,506,901","127,611",
BNE-CNS,2018,10,"115,879",900,88.2,"1,391","161,187,689","182,834,431","131,441",
BNE-CNS,2018,11,"107,184",799,90.9,"1,391","149,092,944","164,030,893","117,923",
BNE-CNS,2018,12,"108,615",842,85.1,"1,391","151,083,465","177,534,721","127,631",
BNE-CNS,2019,1,"101,163",869,76.1,"1,391","140,717,733","184,932,059","132,949",
BNE-CNS,2019,2,"93,158",738,85.4,"1,391","129,582,778","151,799,830","109,130",
BNE-CNS,2019,3,"99,615",795,83.6,"1,391","138,564,465","165,686,183","119,113",
BNE-CNS,2019,4,"105,053",896,80.7,"1,391","146,128,723","181,151,321","130,231",
BNE-CNS,2019,5,"104,658",894,82.7,"1,391","145,579,278","176,097,818","126,598",
BNE-CNS,2019,6,"103,936",874,84,"1,391","144,574,976","172,120,949","123,739",
BNE-CNS,2019,7,"119,665",988,84.7,"1,391","166,454,015","196,471,795","141,245",
BNE-CNS,2019,8,"115,839",932,86.6,"1,391","161,132,049","186,165,876","133,836",
BNE-CNS,2019,9,"109,987",914,83.1,"1,391","152,991,917","184,000,089","132,279",
BNE-CNS,2019,10,"118,691",938,87.8,"1,391","165,099,181","187,974,176","135,136",
BNE-CNS,2019,11,"110,849",855,89.4,"1,391","154,190,959","172,454,789","123,979",
BNE-CNS,2019,12,"110,089",884,85.3,"1,391","153,133,799","179,430,654","128,994",
BNE-CNS,2020,1,"109,739",933,81.6,"1,391","152,646,949","187,152,095","134,545",
BNE-CNS,2020,2,"79,067",785,70.9,"1,391","109,982,197","155,097,891","111,501",
BNE-CNS,2020,3,"61,085",675,66.2,"1,391","84,969,235","128,257,155","92,205",
BNE-CNS,2020,4,"3,906",122,47.1,"1,391","5,433,246","11,542,518","8,298",
BNE-CNS,2020,5,"4,988",119,60.3,"1,391","6,938,308","11,511,916","8,276",
BNE-CNS,2020,6,"18,143",206,80,"1,391","25,236,913","31,550,662","22,682",
BNE-CNS,2020,7,"62,555",467,90.8,"1,391","87,014,005","95,825,990","68,890",
BNE-CNS,2020,8,"69,604",642,78.1,"1,391","96,819,164","123,985,394","89,134",
BNE-CNS,2020,9,"75,016",755,75.6,"1,391","104,347,256","137,992,764","99,204",
BNE-CNS,2020,10,"77,630",737,77.7,"1,391","107,983,330","138,944,208","99,888",
BNE-CNS,2020,11,"74,452",623,83.7,"1,391","103,562,732","123,761,443","88,973",
BNE-CNS,2020,12,"92,584",727,81.6,"1,391","128,784,344","157,888,237","113,507",
BNE-CNS,2021,1,"73,882",707,65,"1,391","102,769,862","158,002,299","113,589",
BNE-CNS,2021,2,"57,986",553,67.1,"1,391","80,658,526","120,249,168","86,448",
BNE-CNS,2021,3,"72,009",675,69,"1,391","100,164,519","145,064,608","104,288",
BNE-CNS,2021,4,"86,101",741,70.6,"1,391","119,826,304","169,771,550","122,050",
BNE-CNS,2021,5,"97,753",764,79.2,"1,391","135,974,423","171,735,642","123,462",
BNE-CNS,2021,6,"107,665",796,83.4,"1,391","149,762,015","179,665,733","129,163",
BNE-CNS,2021,7,"95,376",834,70.7,"1,391","132,668,016","187,677,893","134,923",
BNE-CNS,2021,8,"44,491",496,60.3,"1,391","61,886,981","102,558,430","73,730",
BNE-CNS,2021,9,"92,026",798,73.8,"1,391","128,008,166","173,459,091","124,701",
BNE-CNS,2021,10,"95,289",833,70.7,"1,391","132,546,999","187,598,606","134,866",
BNE-CNS,2021,11,"87,926",796,70.8,"1,391","122,305,066","172,822,013","124,243",
BNE-CNS,2021,12,"102,024",982,63.8,"1,391","141,915,384","222,311,011","159,821",
BNE-CNS,2022,1,"66,992",704,59.8,"1,391","93,185,872","155,878,242","112,062",
BNE-CNS,2022,2,"54,002",532,70.6,"1,391","75,116,782","106,428,192","76,512",
BNE-CNS,2022,3,"75,403",709,72.6,"1,391","104,885,573","144,409,447","103,817",
BNE-CNS,2022,4,"101,569",797,83.3,"1,391","141,282,479","169,510,042","121,862",
BNE-CNS,2022,5,"99,367",771,84.4,"1,391","138,219,497","163,829,198","117,778",
BNE-CNS,2022,6,"107,367",777,91.1,"1,391","149,347,497","163,873,710","117,810",
BNE-CNS,2022,7,"112,565",787,92.5,"1,391","156,577,915","169,340,340","121,740",
BNE-CNS,2022,8,"97,591",697,91.8,"1,391","135,749,081","147,879,992","106,312",
BNE-CNS,2022,9,"109,247",752,91.8,"1,391","151,962,577","165,556,820","119,020",
BNE-CNS,2022,10,"110,254",768,91.7,"1,391","153,363,314","167,258,013","120,243",
BNE-CNS,2022,11,"104,774",779,89.8,"1,391","145,740,634","162,332,482","116,702",
BNE-CNS,2022,12,"97,479",782,82.3,"1,391","135,593,289","164,695,791","118,401",
BNE-CNS,2023,1,"93,917",747,81.7,"1,391","130,638,547","159,850,938","114,918",
BNE-CNS,2023,2,"80,845",631,83.5,"1,391","112,455,395","134,722,523","96,853",
BNE-CNS,2023,3,"94,872",728,89.1,"1,391","131,966,952","148,085,860","106,460",
BNE-CNS,2023,4,"96,698",771,86.2,"1,391","134,506,918","156,029,861","112,171",
BNE-CNS,2023,5,"106,660",828,91.1,"1,391","148,364,060","162,915,311","117,121",
BNE-CNS,2023,6,"108,525",799,94.3,"1,391","150,958,275","160,086,017","115,087",
BNE-CNS,2023,7,"115,187",840,91.2,"1,391","160,225,117","175,673,563","126,293",
BNE-CNS,2023,8,"117,220",885,89.2,"1,391","163,053,020","182,881,725","131,475",
BNE-CNS,2023,9,"111,888",863,89.6,"1,391","155,636,208","173,612,101","124,811",
BNE-CNS,2023,10,"112,671",890,88.1,"1,391","156,725,361","177,921,419","127,909",
BNE-CNS,2023,11,"111,239",825,86.9,"1,391","154,733,449","178,153,716","128,076",
BNE-CNS,2023,12,"94,073",748,82.4,"1,391","130,855,543","158,756,221","114,131",
BNE-CNS,2024,1,"90,329",852,72.5,"1,391","125,647,639","173,365,894","124,634",
BNE-CNS,2024,2,"89,086",752,82.2,"1,391","123,918,626","150,737,106","108,366",
BNE-CNS,2024,3,"94,813",794,86.9,"1,391","131,884,883","151,753,927","109,097",
BNE-CNS,2024,4,"103,978",943,73.6,"1,391","144,633,398","196,539,954","141,294",
BNE-CNS,2024,5,"117,378",963,83.5,"1,391","163,272,798","195,594,074","140,614",
BNE-CNS,2024,6,"121,444",929,89.1,"1,391","168,928,604","189,614,165","136,315",
BNE-CNS,2024,7,"122,403",960,90.8,"1,391","170,262,573","187,417,776","134,736",
BNE-CNS,2024,8,"116,615",908,89.8,"1,391","162,211,465","180,667,253","129,883",
BNE-CNS,2024,9,"118,166",897,90.9,"1,391","164,368,906","180,817,481","129,991",
BNE-CNS,2024,10,"118,858",877,92.3,"1,391","165,331,478","179,128,807","128,777",
BNE-CNS,2024,11,"107,569",820,93.1,"1,391","149,628,479","160,746,742","115,562",
BNE-CNS,2024,12,"104,838",852,86.6,"1,391","145,829,658","168,423,671","121,081",
BNE-CNS,2025,1,"104,316",838,88.7,"1,391","145,103,556","163,660,887","117,657",
BNE-CNS,2025,2,"87,444",727,85.1,"1,391","121,634,604","142,962,807","102,777",
BNE-CNS,2025,3,"87,287",754,81.7,"1,391","121,416,217","148,557,409","106,799",
BNE-CNS,2025,4,"113,225",979,82.3,"1,391","157,495,975","191,414,119","137,609",
BNE-CNS,2025,5,"110,212",957,84.3,"1,391","153,304,892","181,759,188","130,668",
BNE-CNS,2025,6,"115,142",962,87.2,"1,391","160,162,522","183,621,737","132,007",
BNE-CNS,2025,7,"124,090","1,005",90.2,"1,391","172,609,190","191,387,690","137,590",
BNE-CNS,2025,8,"118,561",984,89,"1,391","164,918,351","185,270,072","133,192",
BNE-CNS,2025,9,"116,705",990,86.5,"1,391","162,336,655","187,613,907","134,877",
BNE-CNS,2025,10,"119,721",963,89.8,"1,391","166,531,911","185,375,788","133,268",
BNE-CNS,2025,11,"106,422",833,90.8,"1,391","148,033,002","162,968,169","117,159",
BNE-CNS,2025,12,"109,919",881,89.2,"1,391","152,897,329","171,332,252","123,172",
BNE-CNS,2014,7,"43,175",275,81.2,"2,852","123,135,100","151,692,176","53,188",
BNE-DRW,2014,8,"37,672",253,77,"2,852","107,440,544","139,534,100","48,925", 
BNE-DRW,2014,9,"35,144",257,71.2,"2,852","100,230,688","140,686,308","49,329", 
BNE-DRW,2014,10,"33,989",250,71.4,"2,852","96,936,628","135,698,160","47,580", 
BNE-DRW,2014,11,"27,571",215,66.4,"2,852","78,632,492","118,466,376","41,538", 
BNE-DRW,2014,12,"32,096",255,66.7,"2,852","91,537,792","137,226,832","48,116", 
BNE-DRW,2015,1,"29,112",238,70.1,"2,852","83,027,424","118,506,304","41,552",
BNE-DRW,2015,2,"21,960",204,62.3,"2,852","62,629,920","100,572,928","35,264", 
BNE-DRW,2015,3,"27,560",233,68.6,"2,852","78,601,120","114,559,136","40,168", 
BNE-DRW,2015,4,"33,109",257,74.3,"2,852","94,426,868","127,142,160","44,580", 
BNE-DRW,2015,5,"31,979",226,81.8,"2,852","91,204,108","111,504,644","39,097", 
BNE-DRW,2015,6,"38,444",255,86.9,"2,852","109,642,288","126,166,776","44,238",
BNE-DRW,2015,7,"43,479",276,90.6,"2,852","124,002,108","136,921,668","48,009",
BNE-DRW,2015,8,"38,547",272,85.2,"2,852","109,936,044","129,107,188","45,269",
BNE-DRW,2015,9,"36,563",266,84.9,"2,852","104,277,676","122,755,784","43,042",
BNE-DRW,2015,10,"33,740",264,79,"2,852","96,226,480","121,791,808","42,704",
BNE-DRW,2015,11,"29,207",248,72.7,"2,852","83,298,364","114,650,400","40,200",
BNE-DRW,2015,12,"32,504",293,67.6,"2,852","92,701,408","137,078,528","48,064",
BNE-DRW,2016,1,"30,495",275,67.2,"2,852","86,971,740","129,472,244","45,397",
BNE-DRW,2016,2,"24,514",231,65.7,"2,852","69,913,928","106,482,272","37,336",
BNE-DRW,2016,3,"30,140",247,72.2,"2,852","85,959,280","119,099,520","41,760",
BNE-DRW,2016,4,"32,428",261,76,"2,852","92,484,656","121,666,320","42,660",
BNE-DRW,2016,5,"33,372",234,88,"2,852","95,176,944","108,207,732","37,941",
BNE-DRW,2016,6,"37,809",266,87.8,"2,852","107,831,268","122,875,568","43,084",
BNE-DRW,2016,7,"42,918",291,89.3,"2,852","122,402,136","137,015,784","48,042",
BNE-DRW,2016,8,"39,113",280,85.2,"2,852","111,550,276","130,858,316","45,883",
BNE-DRW,2016,9,"38,177",285,81.6,"2,852","108,880,804","133,507,824","46,812",
BNE-DRW,2016,10,"35,648",265,81.6,"2,852","101,668,096","124,561,100","43,675",
BNE-DRW,2016,11,"30,119",250,74.2,"2,852","85,899,388","115,745,568","40,584",
BNE-DRW,2016,12,"32,955",277,72,"2,852","93,987,660","130,610,192","45,796",
BNE-DRW,2017,1,"33,046",266,73.5,"2,852","94,247,192","128,154,620","44,935",
BNE-DRW,2017,2,"24,336",222,68.6,"2,852","69,406,272","101,177,552","35,476",
BNE-DRW,2017,3,"29,198",245,74.4,"2,852","83,272,696","111,906,776","39,238",
BNE-DRW,2017,4,"33,119",255,77.9,"2,852","94,455,388","121,309,820","42,535",
BNE-DRW,2017,5,"32,984",257,78.3,"2,852","94,070,368","120,186,132","42,141",
BNE-DRW,2017,6,"37,092",255,89.7,"2,852","105,786,384","117,953,016","41,358",
BNE-DRW,2017,7,"42,135",278,91.4,"2,852","120,169,020","131,505,720","46,110",
BNE-DRW,2017,8,"41,242",297,85.1,"2,852","117,622,184","138,225,032","48,466",
BNE-DRW,2017,9,"35,638",254,86.6,"2,852","101,639,576","117,319,872","41,136",
BNE-DRW,2017,10,"35,080",260,81.8,"2,852","100,048,160","122,327,984","42,892",
BNE-DRW,2017,11,"30,500",246,77.8,"2,852","86,986,000","111,738,508","39,179",
BNE-DRW,2017,12,"31,813",249,77,"2,852","90,730,676","117,881,716","41,333",
BNE-DRW,2018,1,"30,881",234,79.1,"2,852","88,072,612","111,316,412","39,031",
BNE-DRW,2018,2,"23,252",197,74.6,"2,852","66,314,704","88,891,136","31,168",
BNE-DRW,2018,3,"27,006",213,79.5,"2,852","77,021,112","96,930,924","33,987",
