Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2013,5,201305,Adelaide,Darwin,Adelaide - Darwin,498,703.4007782
2013,5,201305,Adelaide,Gold Coast,Adelaide - Gold Coast,238,336.1634241
2013,5,201305,Adelaide,Melbourne,Adelaide - Melbourne,99.9,141.1038911
2013,5,201305,Adelaide,Perth,Adelaide - Perth,238,336.1634241
2013,5,201305,Adelaide,Port Lincoln,Adelaide - Port Lincoln,198,279.6653696
2013,5,201305,Adelaide,Sydney,Adelaide - Sydney,138,194.9182879
2013,5,201305,Albury,Sydney,Albury - Sydney,169,238.7042802
2013,5,201305,Alice Springs,Darwin,Alice Springs - Darwin,644,909.618677
2013,5,201305,Armidale,Sydney,Armidale - Sydney,249,351.7003891
2013,5,201305,Avalon,Brisbane,Avalon - Brisbane,208,293.7898833
2013,5,201305,Avalon,Sydney,Avalon - Sydney,74,104.5214008
2013,5,201305,Ayers Rock,Sydney,Ayers Rock - Sydney,553,781.0856031
2013,5,201305,Ballina,Sydney,Ballina - Sydney,98,138.4202335
2013,5,201305,Brisbane,Cairns,Brisbane - Cairns,198,279.6653696
2013,5,201305,Brisbane,Canberra,Brisbane - Canberra,273,385.5992218
2013,5,201305,Brisbane,Darwin,Brisbane - Darwin,303,427.9727626
2013,5,201305,Brisbane,Emerald,Brisbane - Emerald,288,406.7859922
2013,5,201305,Brisbane,Gladstone,Brisbane - Gladstone,198,279.6653696
2013,5,201305,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148,209.0428016
2013,5,201305,Brisbane,Mackay,Brisbane - Mackay,118,166.6692607
2013,5,201305,Brisbane,Melbourne,Brisbane - Melbourne,169.9,239.9754864
2013,5,201305,Brisbane,Moranbah,Brisbane - Moranbah,319,450.5719844
2013,5,201305,Brisbane,Mount Isa,Brisbane - Mount Isa,638,901.1439689
2013,5,201305,Brisbane,Perth,Brisbane - Perth,378,533.9066148
2013,5,201305,Brisbane,Proserpine,Brisbane - Proserpine,138,194.9182879
2013,5,201305,Brisbane,Rockhampton,Brisbane - Rockhampton,153,216.1050584
2013,5,201305,Brisbane,Roma,Brisbane - Roma,395,557.9182879
2013,5,201305,Brisbane,Sydney,Brisbane - Sydney,129.9,183.4774319
2013,5,201305,Brisbane,Townsville,Brisbane - Townsville,218,307.9143969
2013,5,201305,Brisbane,Newcastle,Brisbane - Newcastle,118,166.6692607
2013,5,201305,Broome,Perth,Broome - Perth,447,631.3657588
2013,5,201305,Bundaberg,Brisbane,Bundaberg - Brisbane,218,307.9143969
2013,5,201305,Cairns,Gold Coast,Cairns - Gold Coast,248,350.2879377
2013,5,201305,Cairns,Melbourne,Cairns - Melbourne,269.9,381.2206226
2013,5,201305,Cairns,Sydney,Cairns - Sydney,258,364.4124514
2013,5,201305,Cairns,Townsville,Cairns - Townsville,193,272.6031128
2013,5,201305,Canberra,Melbourne,Canberra - Melbourne,243,343.2256809
2013,5,201305,Canberra,Sydney,Canberra - Sydney,183,258.4785992
2013,5,201305,Coffs Harbour,Sydney,Coffs Harbour - Sydney,99.9,141.1038911
2013,5,201305,Darwin,Melbourne,Darwin - Melbourne,397.9,562.0143969
2013,5,201305,Darwin,Perth,Darwin - Perth,710.88,1004.083424
2013,5,201305,Darwin,Sydney,Darwin - Sydney,338,477.4085603
2013,5,201305,Devonport,Melbourne,Devonport - Melbourne,253,357.3501946
2013,5,201305,Dubbo,Sydney,Dubbo - Sydney,273,385.5992218
2013,5,201305,Geraldton,Perth,Geraldton - Perth,277.72,392.2659922
2013,5,201305,Gold Coast,Sydney,Gold Coast - Sydney,89.9,126.9793774
2013,5,201305,Hamilton Island,Sydney,Hamilton Island - Sydney,248,350.2879377
2013,5,201305,Hobart,Melbourne,Hobart - Melbourne,98,138.4202335
2013,5,201305,Hobart,Sydney,Hobart - Sydney,138,194.9182879
2013,5,201305,Kalgoorlie,Perth,Kalgoorlie - Perth,405.88,573.2857588
2013,5,201305,Karratha,Perth,Karratha - Perth,486,686.4513619
2013,5,201305,Launceston,Melbourne,Launceston - Melbourne,118,166.6692607
2013,5,201305,Launceston,Sydney,Launceston - Sydney,138,194.9182879
2013,5,201305,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,159.9,225.8509728
2013,5,201305,Sunshine Coast,Sydney,Sunshine Coast - Sydney,114,161.0194553
2013,5,201305,Melbourne,Gold Coast,Melbourne - Gold Coast,159.9,225.8509728
2013,5,201305,Melbourne,Mildura,Melbourne - Mildura,187,264.1284047
2013,5,201305,Melbourne,Perth,Melbourne - Perth,239.9,338.8470817
2013,5,201305,Melbourne,Sydney,Melbourne - Sydney,109.9,155.2284047
2013,5,201305,Melbourne,Newcastle,Melbourne - Newcastle,134,189.2684825
2013,5,201305,Paraburdoo,Perth,Paraburdoo - Perth,722,1019.789883
2013,5,201305,Perth,Newman,Perth - Newman,518,731.6498054
2013,5,201305,Perth,Port Hedland,Perth - Port Hedland,457,645.4902724
2013,5,201305,Perth,Sydney,Perth - Sydney,448,632.7782101
2013,5,201305,Port Macquarie,Sydney,Port Macquarie - Sydney,199,281.077821
2013,5,201305,Sydney,Tamworth,Sydney - Tamworth,249,351.7003891
2013,5,201305,Sydney,Townsville,Sydney - Townsville,260,367.2373541
2013,5,201305,Sydney,Wagga Wagga,Sydney - Wagga Wagga,228.12,322.2084047
2013,5,201305,Newcastle,Gold Coast,Newcastle - Gold Coast,148,209.0428016
2013,6,201306,Adelaide,Brisbane,Adelaide - Brisbane,258,364.4124514
2013,6,201306,Adelaide,Canberra,Adelaide - Canberra,330,466.1089494
2013,6,201306,Adelaide,Darwin,Adelaide - Darwin,868,1226.007782
2013,6,201306,Adelaide,Gold Coast,Adelaide - Gold Coast,368,519.7821012
2013,6,201306,Adelaide,Melbourne,Adelaide - Melbourne,89.9,126.9793774
2013,6,201306,Adelaide,Perth,Adelaide - Perth,318,449.1595331
2013,6,201306,Adelaide,Port Lincoln,Adelaide - Port Lincoln,217.69,307.476537
2013,6,201306,Adelaide,Sydney,Adelaide - Sydney,188,265.540856
2013,6,201306,Albury,Sydney,Albury - Sydney,190,268.3657588
2013,6,201306,Alice Springs,Darwin,Alice Springs - Darwin,684,966.1167315
2013,6,201306,Armidale,Sydney,Armidale - Sydney,298,420.9105058
2013,6,201306,Avalon,Brisbane,Avalon - Brisbane,258,364.4124514
2013,6,201306,Avalon,Sydney,Avalon - Sydney,98,138.4202335
2013,6,201306,Ayers Rock,Sydney,Ayers Rock - Sydney,638,901.1439689
2013,6,201306,Ballina,Sydney,Ballina - Sydney,98,138.4202335
2013,6,201306,Brisbane,Cairns,Brisbane - Cairns,248,350.2879377
2013,6,201306,Brisbane,Canberra,Brisbane - Canberra,310,437.8599222
2013,6,201306,Brisbane,Darwin,Brisbane - Darwin,540,762.7237354
2013,6,201306,Brisbane,Emerald,Brisbane - Emerald,220,310.7392996
2013,6,201306,Brisbane,Gladstone,Brisbane - Gladstone,198,279.6653696
2013,6,201306,Brisbane,Hamilton Island,Brisbane - Hamilton Island,224,316.3891051
2013,6,201306,Brisbane,Mackay,Brisbane - Mackay,168,237.2918288
2013,6,201306,Brisbane,Melbourne,Brisbane - Melbourne,169.9,239.9754864
2013,6,201306,Brisbane,Moranbah,Brisbane - Moranbah,319,450.5719844
2013,6,201306,Brisbane,Mount Isa,Brisbane - Mount Isa,664,937.8677043
2013,6,201306,Brisbane,Perth,Brisbane - Perth,398,562.155642
2013,6,201306,Brisbane,Proserpine,Brisbane - Proserpine,188,265.540856
2013,6,201306,Brisbane,Rockhampton,Brisbane - Rockhampton,170,240.1167315
2013,6,201306,Brisbane,Roma,Brisbane - Roma,395,557.9182879
2013,6,201306,Brisbane,Sydney,Brisbane - Sydney,138,194.9182879
2013,6,201306,Brisbane,Townsville,Brisbane - Townsville,308,435.0350195
2013,6,201306,Brisbane,Newcastle,Brisbane - Newcastle,158,223.1673152
2013,6,201306,Broome,Perth,Broome - Perth,524.85,741.3250973
2013,6,201306,Bundaberg,Brisbane,Bundaberg - Brisbane,218,307.9143969
2013,6,201306,Cairns,Gold Coast,Cairns - Gold Coast,188,265.540856
2013,6,201306,Cairns,Melbourne,Cairns - Melbourne,314.9,444.7809339
2013,6,201306,Cairns,Sydney,Cairns - Sydney,234.9,331.7848249
2013,6,201306,Cairns,Townsville,Cairns - Townsville,198,279.6653696
2013,6,201306,Canberra,Melbourne,Canberra - Melbourne,258,364.4124514
2013,6,201306,Canberra,Sydney,Canberra - Sydney,210.01,296.6289105
2013,6,201306,Coffs Harbour,Sydney,Coffs Harbour - Sydney,69.9,98.73035019
2013,6,201306,Darwin,Melbourne,Darwin - Melbourne,438,618.6536965
2013,6,201306,Darwin,Perth,Darwin - Perth,618,872.8949416
2013,6,201306,Darwin,Sydney,Darwin - Sydney,418,590.4046693
2013,6,201306,Devonport,Melbourne,Devonport - Melbourne,317,447.7470817
2013,6,201306,Dubbo,Sydney,Dubbo - Sydney,273,385.5992218
2013,6,201306,Geraldton,Perth,Geraldton - Perth,350,494.3579767
2013,6,201306,Gold Coast,Sydney,Gold Coast - Sydney,89.9,126.9793774
2013,6,201306,Hamilton Island,Sydney,Hamilton Island - Sydney,298,420.9105058
2013,6,201306,Hobart,Melbourne,Hobart - Melbourne,89.9,126.9793774
2013,6,201306,Hobart,Sydney,Hobart - Sydney,188,265.540856
2013,6,201306,Kalgoorlie,Perth,Kalgoorlie - Perth,368,519.7821012
2013,6,201306,Karratha,Perth,Karratha - Perth,608,858.770428
2013,6,201306,Launceston,Melbourne,Launceston - Melbourne,118,166.6692607
2013,6,201306,Launceston,Sydney,Launceston - Sydney,128,180.7937743
2013,6,201306,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,139.9,197.6019455
2013,6,201306,Sunshine Coast,Sydney,Sunshine Coast - Sydney,128,180.7937743
2013,6,201306,Melbourne,Gold Coast,Melbourne - Gold Coast,179.9,254.1
2013,6,201306,Melbourne,Mildura,Melbourne - Mildura,198,279.6653696
2013,6,201306,Melbourne,Perth,Melbourne - Perth,299.9,423.5941634
2013,6,201306,Melbourne,Sydney,Melbourne - Sydney,109.9,155.2284047
2013,6,201306,Melbourne,Newcastle,Melbourne - Newcastle,118,166.6692607
2013,6,201306,Paraburdoo,Perth,Paraburdoo - Perth,722,1019.789883
2013,6,201306,Perth,Newman,Perth - Newman,618,872.8949416
2013,6,201306,Perth,Port Hedland,Perth - Port Hedland,600,847.4708171
2013,6,201306,Perth,Sydney,Perth - Sydney,448,632.7782101
2013,6,201306,Port Macquarie,Sydney,Port Macquarie - Sydney,210,296.614786
2013,6,201306,Sydney,Tamworth,Sydney - Tamworth,250,353.1128405
2013,6,201306,Sydney,Townsville,Sydney - Townsville,354,500.0077821
2013,6,201306,Sydney,Wagga Wagga,Sydney - Wagga Wagga,228.12,322.2084047
2013,6,201306,Newcastle,Gold Coast,Newcastle - Gold Coast,118,166.6692607
2013,7,201307,Adelaide,Brisbane,Adelaide - Brisbane,258,360.2076923
2013,7,201307,Adelaide,Canberra,Adelaide - Canberra,304,424.4307692
2013,7,201307,Adelaide,Darwin,Adelaide - Darwin,618,862.8230769
2013,7,201307,Adelaide,Gold Coast,Adelaide - Gold Coast,264,368.5846154
2013,7,201307,Adelaide,Melbourne,Adelaide - Melbourne,104.9,146.4565385
2013,7,201307,Adelaide,Perth,Adelaide - Perth,248,346.2461538
2013,7,201307,Adelaide,Port Lincoln,Adelaide - Port Lincoln,217.69,303.9287308
2013,7,201307,Adelaide,Sydney,Adelaide - Sydney,178,248.5153846
2013,7,201307,Albury,Sydney,Albury - Sydney,174,242.9307692
2013,7,201307,Alice Springs,Darwin,Alice Springs - Darwin,582,812.5615385
2013,7,201307,Armidale,Sydney,Armidale - Sydney,300,418.8461538
2013,7,201307,Avalon,Brisbane,Avalon - Brisbane,248,346.2461538
2013,7,201307,Avalon,Sydney,Avalon - Sydney,178,248.5153846
2013,7,201307,Ayers Rock,Sydney,Ayers Rock - Sydney,748,1044.323077
2013,7,201307,Ballina,Sydney,Ballina - Sydney,98,136.8230769
2013,7,201307,Brisbane,Cairns,Brisbane - Cairns,188,262.4769231
2013,7,201307,Brisbane,Canberra,Brisbane - Canberra,230,321.1153846
2013,7,201307,Brisbane,Darwin,Brisbane - Darwin,474,661.7769231
2013,7,201307,Brisbane,Emerald,Brisbane - Emerald,224,312.7384615
2013,7,201307,Brisbane,Gladstone,Brisbane - Gladstone,160,223.3846154
2013,7,201307,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178,248.5153846
2013,7,201307,Brisbane,Mackay,Brisbane - Mackay,114,159.1615385
2013,7,201307,Brisbane,Melbourne,Brisbane - Melbourne,149.9,209.2834615
2013,7,201307,Brisbane,Moranbah,Brisbane - Moranbah,299,417.45
2013,7,201307,Brisbane,Mount Isa,Brisbane - Mount Isa,578,806.9769231
2013,7,201307,Brisbane,Perth,Brisbane - Perth,524,731.5846154
2013,7,201307,Brisbane,Proserpine,Brisbane - Proserpine,118,164.7461538
2013,7,201307,Brisbane,Rockhampton,Brisbane - Rockhampton,154,215.0076923
2013,7,201307,Brisbane,Roma,Brisbane - Roma,395,551.4807692
2013,7,201307,Brisbane,Sydney,Brisbane - Sydney,114.9,160.4180769
2013,7,201307,Brisbane,Townsville,Brisbane - Townsville,283,395.1115385
2013,7,201307,Brisbane,Newcastle,Brisbane - Newcastle,108,150.7846154
2013,7,201307,Broome,Perth,Broome - Perth,572,798.6
2013,7,201307,Bundaberg,Brisbane,Bundaberg - Brisbane,251,350.4346154
2013,7,201307,Cairns,Gold Coast,Cairns - Gold Coast,208,290.4
2013,7,201307,Cairns,Melbourne,Cairns - Melbourne,269.9,376.8219231
2013,7,201307,Cairns,Sydney,Cairns - Sydney,199.9,279.0911538
2013,7,201307,Cairns,Townsville,Cairns - Townsville,178,248.5153846
2013,7,201307,Canberra,Melbourne,Canberra - Melbourne,198,276.4384615
2013,7,201307,Canberra,Sydney,Canberra - Sydney,158,220.5923077
2013,7,201307,Coffs Harbour,Sydney,Coffs Harbour - Sydney,84.9,118.5334615
2013,7,201307,Darwin,Melbourne,Darwin - Melbourne,518,723.2076923
2013,7,201307,Darwin,Perth,Darwin - Perth,558,779.0538462
2013,7,201307,Darwin,Sydney,Darwin - Sydney,448,625.4769231
2013,7,201307,Devonport,Melbourne,Devonport - Melbourne,320,446.7692308
2013,7,201307,Dubbo,Sydney,Dubbo - Sydney,273.59,381.9737308
2013,7,201307,Geraldton,Perth,Geraldton - Perth,310,432.8076923
2013,7,201307,Gold Coast,Sydney,Gold Coast - Sydney,98,136.8230769
2013,7,201307,Hamilton Island,Sydney,Hamilton Island - Sydney,278,388.1307692
2013,7,201307,Hobart,Melbourne,Hobart - Melbourne,78,108.9
2013,7,201307,Hobart,Sydney,Hobart - Sydney,138,192.6692308
2013,7,201307,Kalgoorlie,Perth,Kalgoorlie - Perth,318,443.9769231
2013,7,201307,Karratha,Perth,Karratha - Perth,534,745.5461538
2013,7,201307,Launceston,Melbourne,Launceston - Melbourne,114,159.1615385
2013,7,201307,Launceston,Sydney,Launceston - Sydney,128,178.7076923
2013,7,201307,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,169.9,237.2065385
2013,7,201307,Sunshine Coast,Sydney,Sunshine Coast - Sydney,134,187.0846154
2013,7,201307,Melbourne,Gold Coast,Melbourne - Gold Coast,214.9,300.0334615
2013,7,201307,Melbourne,Mildura,Melbourne - Mildura,205,286.2115385
2013,7,201307,Melbourne,Perth,Melbourne - Perth,284.9,397.7642308
2013,7,201307,Melbourne,Sydney,Melbourne - Sydney,214.9,300.0334615
2013,7,201307,Melbourne,Newcastle,Melbourne - Newcastle,174,242.9307692
2013,7,201307,Paraburdoo,Perth,Paraburdoo - Perth,566,790.2230769
2013,7,201307,Perth,Newman,Perth - Newman,524,731.5846154
2013,7,201307,Perth,Port Hedland,Perth - Port Hedland,494,689.7
2013,7,201307,Perth,Sydney,Perth - Sydney,434,605.9307692
2013,7,201307,Port Macquarie,Sydney,Port Macquarie - Sydney,194,270.8538462
2013,7,201307,Sydney,Tamworth,Sydney - Tamworth,253,353.2269231
2013,7,201307,Sydney,Townsville,Sydney - Townsville,354,494.2384615
2013,7,201307,Sydney,Wagga Wagga,Sydney - Wagga Wagga,228.12,318.4906154
2013,7,201307,Newcastle,Gold Coast,Newcastle - Gold Coast,158,220.5923077
2013,8,201308,Adelaide,Brisbane,Adelaide - Brisbane,238,332.2846154
2013,8,201308,Adelaide,Canberra,Adelaide - Canberra,364,508.2
2013,8,201308,Adelaide,Darwin,Adelaide - Darwin,328,457.9384615
2013,8,201308,Adelaide,Gold Coast,Adelaide - Gold Coast,288,402.0923077
2013,8,201308,Adelaide,Melbourne,Adelaide - Melbourne,99.9,139.4757692
2013,8,201308,Adelaide,Perth,Adelaide - Perth,308,430.0153846
2013,8,201308,Adelaide,Port Lincoln,Adelaide - Port Lincoln,217.69,303.9287308
2013,8,201308,Adelaide,Sydney,Adelaide - Sydney,178,248.5153846
2013,8,201308,Albury,Sydney,Albury - Sydney,190,265.2692308
2013,8,201308,Alice Springs,Darwin,Alice Springs - Darwin,622,868.4076923
2013,8,201308,Armidale,Sydney,Armidale - Sydney,357,498.4269231
2013,8,201308,Avalon,Brisbane,Avalon - Brisbane,198,276.4384615
2013,8,201308,Avalon,Sydney,Avalon - Sydney,78,108.9
2013,8,201308,Ayers Rock,Sydney,Ayers Rock - Sydney,478,667.3615385
2013,8,201308,Ballina,Sydney,Ballina - Sydney,128,178.7076923
2013,8,201308,Brisbane,Cairns,Brisbane - Cairns,208,290.4
2013,8,201308,Brisbane,Canberra,Brisbane - Canberra,304,424.4307692
2013,8,201308,Brisbane,Darwin,Brisbane - Darwin,428,597.5538462
2013,8,201308,Brisbane,Emerald,Brisbane - Emerald,200,279.2307692
2013,8,201308,Brisbane,Gladstone,Brisbane - Gladstone,184,256.8923077
2013,8,201308,Brisbane,Hamilton Island,Brisbane - Hamilton Island,244,340.6615385
2013,8,201308,Brisbane,Mackay,Brisbane - Mackay,158,220.5923077
2013,8,201308,Brisbane,Melbourne,Brisbane - Melbourne,144.9,202.3026923
2013,8,201308,Brisbane,Moranbah,Brisbane - Moranbah,319,445.3730769
2013,8,201308,Brisbane,Mount Isa,Brisbane - Mount Isa,638,890.7461538
2013,8,201308,Brisbane,Perth,Brisbane - Perth,468,653.4
2013,8,201308,Brisbane,Proserpine,Brisbane - Proserpine,210.01,293.2062692
2013,8,201308,Brisbane,Rockhampton,Brisbane - Rockhampton,170,237.3461538
2013,8,201308,Brisbane,Roma,Brisbane - Roma,305,425.8269231
2013,8,201308,Brisbane,Sydney,Brisbane - Sydney,119.9,167.3988462
2013,8,201308,Brisbane,Townsville,Brisbane - Townsville,278,388.1307692
2013,8,201308,Brisbane,Newcastle,Brisbane - Newcastle,138,192.6692308
2013,8,201308,Broome,Perth,Broome - Perth,498,695.2846154
2013,8,201308,Bundaberg,Brisbane,Bundaberg - Brisbane,268,374.1692308
2013,8,201308,Cairns,Gold Coast,Cairns - Gold Coast,198,276.4384615
2013,8,201308,Cairns,Melbourne,Cairns - Melbourne,269.9,376.8219231
2013,8,201308,Cairns,Sydney,Cairns - Sydney,199.9,279.0911538
2013,8,201308,Cairns,Townsville,Cairns - Townsville,178,248.5153846
2013,8,201308,Canberra,Melbourne,Canberra - Melbourne,258,360.2076923
2013,8,201308,Canberra,Sydney,Canberra - Sydney,210.01,293.2062692
2013,8,201308,Coffs Harbour,Sydney,Coffs Harbour - Sydney,79.9,111.5526923
2013,8,201308,Darwin,Melbourne,Darwin - Melbourne,518,723.2076923
2013,8,201308,Darwin,Perth,Darwin - Perth,538,751.1307692
2013,8,201308,Darwin,Sydney,Darwin - Sydney,378,527.7461538
2013,8,201308,Devonport,Melbourne,Devonport - Melbourne,320,446.7692308
2013,8,201308,Dubbo,Sydney,Dubbo - Sydney,273.59,381.9737308
2013,8,201308,Geraldton,Perth,Geraldton - Perth,290,404.8846154
2013,8,201308,Gold Coast,Sydney,Gold Coast - Sydney,79.9,111.5526923
2013,8,201308,Hamilton Island,Sydney,Hamilton Island - Sydney,358,499.8230769
2013,8,201308,Hobart,Melbourne,Hobart - Melbourne,79.9,111.5526923
2013,8,201308,Hobart,Sydney,Hobart - Sydney,178,248.5153846
2013,8,201308,Kalgoorlie,Perth,Kalgoorlie - Perth,424,591.9692308
2013,8,201308,Karratha,Perth,Karratha - Perth,530,739.9615385
2013,8,201308,Launceston,Melbourne,Launceston - Melbourne,108,150.7846154
2013,8,201308,Launceston,Sydney,Launceston - Sydney,118,164.7461538
2013,8,201308,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,219.9,307.0142308
2013,8,201308,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,248.5153846
2013,8,201308,Melbourne,Gold Coast,Melbourne - Gold Coast,129.9,181.3603846
2013,8,201308,Melbourne,Mildura,Melbourne - Mildura,198,276.4384615
2013,8,201308,Melbourne,Perth,Melbourne - Perth,304.9,425.6873077
2013,8,201308,Melbourne,Sydney,Melbourne - Sydney,119.9,167.3988462
2013,8,201308,Melbourne,Newcastle,Melbourne - Newcastle,168,234.5538462
2013,8,201308,Paraburdoo,Perth,Paraburdoo - Perth,614,857.2384615
2013,8,201308,Perth,Newman,Perth - Newman,572,798.6
2013,8,201308,Perth,Port Hedland,Perth - Port Hedland,572,798.6
2013,8,201308,Perth,Sydney,Perth - Sydney,398,555.6692308
2013,8,201308,Port Macquarie,Sydney,Port Macquarie - Sydney,210,293.1923077
2013,8,201308,Sydney,Tamworth,Sydney - Tamworth,253,353.2269231
2013,8,201308,Sydney,Townsville,Sydney - Townsville,270,376.9615385
2013,8,201308,Sydney,Wagga Wagga,Sydney - Wagga Wagga,228.12,318.4906154
2013,8,201308,Newcastle,Gold Coast,Newcastle - Gold Coast,138,192.6692308
2013,9,201309,Adelaide,Brisbane,Adelaide - Brisbane,365,509.5961538
2013,9,201309,Adelaide,Canberra,Adelaide - Canberra,488,681.3230769
2013,9,201309,Adelaide,Darwin,Adelaide - Darwin,658,918.6692308
2013,9,201309,Adelaide,Gold Coast,Adelaide - Gold Coast,568,793.0153846
2013,9,201309,Adelaide,Melbourne,Adelaide - Melbourne,164.9,230.2257692
2013,9,201309,Adelaide,Perth,Adelaide - Perth,408,569.6307692
2013,9,201309,Adelaide,Port Lincoln,Adelaide - Port Lincoln,219.89,307.0002692
2013,9,201309,Adelaide,Sydney,Adelaide - Sydney,198,276.4384615
2013,9,201309,Albury,Sydney,Albury - Sydney,229.59,320.5429615
2013,9,201309,Alice Springs,Darwin,Alice Springs - Darwin,677,945.1961538
2013,9,201309,Armidale,Sydney,Armidale - Sydney,366,510.9923077
2013,9,201309,Avalon,Brisbane,Avalon - Brisbane,208,290.4
2013,9,201309,Avalon,Sydney,Avalon - Sydney,138,192.6692308
2013,9,201309,Ayers Rock,Sydney,Ayers Rock - Sydney,689,961.95
